assists,attacking_bonus,big_chances_created,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clearances_blocks_interceptions,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,crosses,defending_bonus,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,id,in_dreamteam,key_passes,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,recoveries,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,1,1,100,100,3,201,168316,0,0,-1,1,0,30,1,2,0.7,0.0,0,Noah,0.0,43,1,278,False,6,2143,,2021-08-02T17:30:44.596260Z,54,2,0,0,168316.jpg,3.4,84,0,0,Sonko Sundberg,4.2,False,None,a,11,5576,81,1380,0,1566,0,0.0,15.0,Sonko Sundberg,5
0,1,1,100,100,1,126,73905,0,0,-1,1,2,18,0,3,3.7,0.0,4,Sam,0.0,41,0,279,False,5,1659,,2021-10-29T08:22:27.697133Z,44,1,0,0,73905.jpg,2.3,89,1,0,Mensiro,0.3,False,None,a,11,5576,49,37,0,141,0,0.0,11.1,Mensiro,4
0,1,1,100,100,2,47,177842,0,0,3,-3,0,5,1,2,0.0,0.0,1,Ronald,0.0,7,2,280,False,1,575,,2021-06-28T08:40:44.652402Z,48,0,0,0,177842.jpg,4.3,21,0,0,Mukiibi,3.9,False,None,a,11,5576,39,5640,0,5199,0,0.0,8.1,Mukiibi,0
0,0,0,100,100,3,253,185353,0,0,-4,4,0,36,0,2,2.3,0.0,4,Eirik,0.0,54,0,281,False,3,2548,,2021-08-10T08:47:30.207003Z,46,0,1,0,185353.jpg,2.8,111,0,0,Haugan,1.6,False,None,a,11,5576,80,491,0,1297,0,0.0,17.4,Haugan,5
0,0,0,None,None,0,0,216601,0,0,-2,2,0,0,0,3,0.0,0.0,0,Rewan,0.0,0,0,282,False,0,0,,None,53,0,0,0,216601.jpg,0.0,0,0,0,Amin,0.1,False,None,a,11,5576,0,4,0,38,0,0.0,0.0,Amin,0
2,1,1,100,100,2,37,141947,0,0,-3,3,5,9,0,3,1.0,0.0,0,Isak,0.0,24,0,283,False,14,1434,,2021-05-16T11:21:02.396438Z,47,0,0,0,141947.jpg,2.7,98,0,0,Ssewankambo,4.0,False,None,a,11,5576,49,403,0,1892,0,0.0,10.4,Ssewankambo,3
1,0,0,0,0,2,75,248899,0,0,-1,1,2,5,0,3,0.0,0.0,0,Ludvig,0.0,41,1,284,False,14,1874,Avstängd i GW30,2021-11-29T09:32:35.615821Z,49,0,0,0,248899.jpg,2.1,89,0,0,Fritzson,0.3,False,None,s,11,5576,51,11,0,120,0,0.0,10.4,Fritzson,6
2,1,1,100,100,3,26,226930,0,0,-2,2,1,5,0,3,1.3,0.0,3,Henrik,0.0,35,0,285,False,8,1443,,2021-11-23T09:06:05.965926Z,43,0,0,0,226930.jpg,2.3,84,0,0,Bellman,0.7,False,None,a,11,5576,50,232,0,321,0,0.0,11.6,Bellman,3
0,1,1,None,None,2,8,154944,0,0,-4,4,0,1,0,3,0.3,0.0,1,Jerell,0.0,15,0,286,False,8,593,,None,46,0,0,0,154944.jpg,1.6,27,0,0,Sellars,0.1,False,None,a,11,5576,22,7,0,56,0,0.0,4.8,Sellars,1
2,1,1,None,None,1,5,100588,0,0,-3,3,4,0,0,3,0.0,0.0,0,Simon,0.0,14,1,287,False,9,604,,None,57,0,0,0,100588.jpg,2.4,18,0,0,Kroon,0.3,False,None,a,11,5576,29,26,0,82,0,0.0,5.1,Kroon,1
0,3,0,100,100,1,39,135421,0,0,-2,2,11,2,0,3,2.3,0.0,3,Charlie,0.0,25,0,288,False,14,929,,2021-04-23T07:58:24.126377Z,48,0,0,0,135421.jpg,1.9,39,0,0,Colkett,0.1,False,None,a,11,5576,28,5,0,54,0,0.0,5.8,Colkett,2
1,0,0,None,None,0,5,226931,0,0,-4,4,0,2,0,3,0.3,0.0,1,Nebiyou,0.0,8,0,289,False,4,452,,None,51,0,0,0,226931.jpg,2.0,29,0,0,Perry,0.3,False,None,a,11,5576,18,38,0,128,0,0.0,3.5,Perry,0
4,18,8,100,100,3,74,445538,0,0,-1,1,51,15,1,3,1.7,0.0,5,Felix,0.0,42,1,290,False,45,2133,,2021-08-24T08:50:31.602806Z,54,0,0,0,445538.jpg,3.8,129,0,0,Hörberg,1.4,False,None,a,11,5576,100,567,0,637,0,0.0,18.5,Hörberg,4
0,0,0,None,None,0,21,512350,0,0,-1,1,1,1,0,3,0.3,0.0,0,Sebastian,0.0,23,1,291,False,4,795,,None,44,0,0,0,512350.jpg,1.6,32,0,0,Karlsson Grach,0.1,False,None,a,11,5576,31,67,0,54,0,0.0,7.0,Karlsson,1
2,0,0,100,100,2,16,510920,0,0,-2,2,0,1,1,3,2.0,0.0,2,Malcolm,0.0,23,1,292,False,7,910,,2021-10-04T17:16:42.790431Z,48,0,0,0,510920.jpg,2.0,33,1,0,Stolt,0.1,False,None,a,11,5576,36,8,0,13,0,0.0,7.5,Stolt,3
0,1,1,100,100,4,39,432730,0,0,-4,4,1,6,0,3,1.0,0.0,3,Frank,0.0,19,0,293,False,8,1068,,2021-04-25T17:41:05.116744Z,46,0,0,0,432730.jpg,1.9,69,1,0,Arhin,0.0,False,None,a,11,5576,35,11,0,17,0,0.0,7.6,Arhin,2
0,1,0,None,None,1,39,511961,0,0,-2,2,5,7,0,3,2.0,0.0,4,Nikolaos,0.0,42,0,294,False,10,1535,,None,43,0,0,0,511961.jpg,1.9,93,0,0,Dosis,0.1,False,None,a,11,5576,47,54,0,29,0,0.0,10.9,Dosis,3
1,0,0,None,None,0,6,447563,0,0,-1,1,1,0,0,4,0.7,0.0,0,Ahmed,0.0,5,1,295,False,2,125,,None,49,0,0,0,447563.jpg,1.9,9,0,0,Awad,0.5,False,None,a,11,5576,17,268,0,257,0,0.0,3.5,Awad,0
1,1,0,None,None,2,12,242695,0,0,-3,3,1,0,1,4,0.3,0.0,1,Francis,0.0,9,2,296,False,9,620,,None,47,0,0,0,242695.jpg,2.4,24,0,0,Jno-Baptiste,1.0,False,None,a,11,5576,33,753,0,966,0,0.0,7.0,Jno-Baptiste,1
1,1,1,100,100,3,35,146445,0,0,-1,1,1,2,2,4,2.0,0.0,2,Blair,0.0,45,10,297,False,9,2147,,2021-08-24T08:50:31.620089Z,64,0,0,0,146445.jpg,4.2,65,0,0,Turgott,6.7,False,None,a,11,5576,100,6594,0,6254,0,0.0,15.6,Turgott,4
2,1,1,100,100,3,164,210519,0,0,4,-4,13,36,2,3,0.3,0.0,3,Patrick,0.0,55,2,420,False,10,2541,,2021-11-23T09:06:05.984836Z,49,0,0,0,210519.jpg,3.7,201,1,0,Kpozo,11.9,False,None,a,11,5576,108,9965,0,5865,0,0.0,22.0,Kpozo,2
0,0,0,None,None,0,0,545943,0,0,0,0,0,0,0,3,0.0,0.0,0,Jakob,0.0,0,0,476,False,0,0,,None,45,0,0,0,545943.jpg,0.0,0,0,0,Gustavsson,0.0,False,None,a,11,5576,0,0,0,0,0,0.0,0.0,Gustavsson,0
0,0,0,None,None,0,0,105323,0,0,0,0,0,0,0,1,0.0,0.0,0,Andrew,0.0,0,0,507,False,0,0,,None,40,0,0,0,105323.jpg,0.0,0,0,0,Mills,0.0,False,None,a,11,5576,0,2,0,0,0,0.0,0.0,Mills,0
0,0,0,None,None,6,14,65898,0,0,-3,3,0,15,2,1,0.0,0.0,0,Budimir,0.0,14,0,298,False,0,1440,,None,57,0,0,0,65898.jpg,4.8,132,0,47,Janosevic,3.8,False,None,a,12,195,76,1125,0,1918,0,0.0,13.3,Janosevic,2
0,0,0,None,None,0,0,45312,0,0,-1,1,0,0,0,1,0.0,0.0,0,Kyriakos,0.0,0,0,299,False,0,0,,None,39,0,0,0,45312.jpg,0.0,0,0,0,Stamatopoulos,2.2,False,None,a,12,195,0,187,0,336,0,0.0,0.0,Stamatopoulos,0
0,0,0,100,100,0,0,112316,0,0,-2,2,0,0,0,1,0.0,0.0,0,Jakob,0.0,0,0,300,False,0,0,,2021-07-10T07:12:05.490884Z,53,0,0,0,112316.jpg,0.0,0,0,0,Haugaard,1.7,False,None,a,12,195,0,8,0,444,0,0.0,0.0,Haugaard,0
0,0,0,0,0,0,0,157758,0,0,-3,3,0,0,0,2,0.0,0.0,0,Felix,0.0,0,0,301,False,0,0,Utlånad till AFC Eskilstuna,2021-05-10T11:51:16.720065Z,47,0,0,0,157758.jpg,0.0,0,0,0,Michel,0.1,False,None,u,12,195,0,0,0,52,0,0.0,0.0,Michel,0
0,0,0,0,0,0,1,493824,0,0,-4,4,2,1,0,2,0.0,0.0,0,Eric,0.0,3,0,302,False,2,187,Lämnat för AGF,2021-07-25T06:33:57.264255Z,61,0,0,0,493824.jpg,1.3,12,0,0,Kahl,3.1,False,None,u,12,195,4,135,0,4089,0,0.0,0.7,Kahl,1
1,0,0,100,100,12,180,202456,0,0,3,-3,0,37,3,2,5.0,0.0,9,Sotirios,0.0,24,2,303,False,4,2594,,2021-07-20T10:53:57.145625Z,68,0,0,0,202456.jpg,5.0,196,0,0,Papagiannopoulos,9.2,False,None,a,12,195,146,4838,0,2613,0,0.0,21.5,Papagiannopoulos,5
0,0,0,0,0,0,18,51535,0,0,-3,3,0,1,0,2,0.0,0.0,0,Per,0.0,4,0,304,False,1,201,Skadad. Tillbaka i spel: 1-2 veckor,2021-11-05T15:47:18.474291Z,57,0,0,0,51535.jpg,1.0,6,0,0,Karlsson,0.8,False,None,i,12,195,8,12,0,198,0,0.0,1.4,Karlsson,1
5,17,10,100,100,11,99,249645,0,0,16,-16,38,32,5,2,9.7,0.0,2,Erick,0.0,25,1,305,True,31,2593,,2021-08-10T08:33:17.382578Z,71,0,0,0,249645.jpg,5.6,236,0,0,Otieno,39.7,False,None,a,12,195,161,17743,0,4351,0,0.0,22.7,Otieno,4
0,0,0,100,100,0,3,522172,0,0,-1,1,0,0,0,2,0.3,0.0,1,Jetmir,0.0,3,0,306,False,2,141,,2021-08-03T08:06:39.184641Z,54,0,0,0,522172.jpg,1.0,7,0,0,Haliti,0.1,False,None,a,12,195,4,6,0,20,0,0.0,0.7,Haliti,0
2,5,2,100,100,12,116,52223,0,0,-2,2,14,16,1,2,6.7,0.0,1,Mikael,0.0,20,0,307,False,22,2412,,2021-10-27T12:14:08.548860Z,73,0,0,0,52223.jpg,4.5,137,0,0,Lustig,4.7,False,None,a,12,195,121,721,0,1709,0,0.0,16.6,Lustig,3
0,0,0,0,0,0,0,508363,0,0,0,0,0,0,0,2,0.0,0.0,0,Robin,0.0,0,0,308,False,0,0,Utlånad till AFC Eskilstuna,2021-03-29T11:40:19.864882Z,50,0,0,0,508363.jpg,0.0,0,0,0,Tihi,0.2,False,None,u,12,195,0,0,0,59,0,0.0,0.0,Tihi,0
0,0,0,100,100,0,0,533382,0,0,-2,2,0,0,0,2,0.0,0.0,0,Lucas,0.0,0,0,309,False,0,0,,2021-07-18T07:26:43.104034Z,43,0,0,0,533382.jpg,0.0,0,0,0,Forsberg,0.1,False,None,a,12,195,0,6,0,30,0,0.0,0.0,Forsberg,0
7,34,5,100,100,11,64,19057,0,0,-1,1,85,18,2,3,3.3,0.0,11,Sebastian,0.0,17,3,310,False,73,2209,,2021-11-22T12:52:32.082025Z,99,0,0,0,19057.jpg,5.4,161,0,0,Larsson,11.8,False,None,a,12,195,136,8509,0,9712,0,0.0,13.7,Larsson,12
4,8,7,100,100,3,8,225045,0,0,-2,2,8,0,2,3,0.0,0.0,0,Saku,0.0,10,1,311,False,13,796,,2021-07-10T07:12:05.564533Z,58,0,0,0,225045.jpg,4.2,31,0,0,Ylätupa,4.8,False,None,a,12,195,46,5878,0,6007,0,0.0,7.9,Ylätupa,2
0,0,0,None,None,0,18,164489,0,0,-4,4,1,3,0,3,0.7,0.0,1,Ebenezer,0.0,7,0,312,False,1,424,,None,51,0,0,0,164489.jpg,1.3,36,0,0,Ofori,0.4,False,None,a,12,195,21,26,0,153,0,0.0,4.1,Ofori,1
1,5,3,None,None,12,94,433888,0,0,1,-1,2,22,0,3,3.7,0.0,5,Bilal,0.0,25,1,313,False,25,2637,,None,56,0,0,0,433888.jpg,3.5,186,0,0,Hussein,3.5,False,None,a,12,195,105,1536,0,1344,0,0.0,18.8,Hussein,2
1,0,0,None,None,2,2,495531,0,0,-2,2,2,1,0,3,0.0,0.0,0,Tom,0.0,3,1,314,False,3,352,,None,53,0,0,0,495531.jpg,1.9,19,0,0,Strannegård,0.2,False,None,a,12,195,27,18,0,52,0,0.0,5.1,Strannegård,1
0,1,1,100,100,9,32,61754,0,0,-2,2,6,2,1,3,7.7,0.0,2,Nabil,0.0,18,10,315,False,14,1815,,2021-08-03T08:06:39.204593Z,83,0,0,0,61754.jpg,4.0,77,0,0,Bahoui,4.5,False,None,a,12,195,107,2511,0,1316,0,0.0,12.9,Bahoui,2
0,1,0,100,100,2,21,248893,0,0,-2,2,2,2,0,3,3.3,0.0,1,Filip,0.0,7,2,316,False,6,766,,2021-08-28T06:12:50.720336Z,68,0,0,0,248893.jpg,2.2,42,0,0,Rogic,0.5,False,None,a,12,195,36,96,0,243,0,0.0,5.3,Rogic,1
3,3,3,None,None,4,16,514498,0,0,-3,3,3,0,0,4,2.3,0.0,6,Erik,0.0,10,0,317,False,10,813,,None,47,0,0,0,514498.jpg,2.1,43,0,0,Ring,0.4,False,None,a,12,195,36,146,0,201,0,0.0,7.7,Ring,1
1,1,1,100,100,2,4,127571,0,0,-4,4,0,2,0,4,0.7,0.0,0,Bojan,0.0,6,3,318,False,8,693,,2021-10-27T09:23:48.566769Z,56,0,0,0,127571.jpg,2.0,33,0,0,Radulovic,0.7,False,None,a,12,195,51,668,0,994,0,0.0,9.1,Radulovic,1
0,0,0,100,100,0,2,181083,0,0,-3,3,1,0,0,4,0.0,0.0,0,Stefan,0.0,3,0,319,False,3,152,,2021-07-26T08:26:57.259624Z,52,0,0,0,181083.jpg,1.0,6,0,0,Silva,0.3,False,None,a,12,195,5,13,0,91,0,0.0,1.0,Silva,1
4,3,3,None,None,7,17,17322,0,0,-3,3,5,1,0,4,0.7,0.0,6,Henok,0.0,13,3,320,False,13,1635,,None,77,0,0,0,17322.jpg,2.7,50,0,0,Goitom,3.6,False,None,a,12,195,77,405,0,1177,0,0.0,10.0,Goitom,0
3,8,6,100,100,11,24,193309,0,0,3,-3,5,9,5,4,7.3,0.0,14,Nicolás,0.0,19,12,321,False,35,2216,,2021-11-05T15:47:18.495178Z,78,0,0,0,193309.jpg,4.7,120,1,0,Stefanelli,17.9,False,None,a,12,195,135,11076,0,9697,0,0.0,17.3,Stefanelli,0
1,2,2,100,100,12,162,95800,0,0,4,-4,0,20,3,2,5.3,0.0,0,Alexander,0.0,18,3,425,False,7,2358,,2021-09-24T20:03:22.714542Z,69,0,0,0,95800.jpg,5.0,107,0,0,Milosevic,15.8,False,None,a,12,195,135,8620,0,4607,0,0.0,19.6,Milosevic,5
0,0,0,None,None,1,8,509416,0,0,-2,2,2,1,0,3,0.3,0.0,0,Yasin,0.0,2,0,438,False,1,293,,None,43,0,0,0,509416.jpg,1.4,23,0,0,Ayari,0.1,False,None,a,12,195,17,139,0,101,0,0.0,4.0,Ayari,0
0,0,0,None,None,0,0,534343,0,0,0,0,0,0,0,2,0.0,0.0,0,Joshua,0.0,0,0,449,False,0,0,,None,40,0,0,0,534343.jpg,0.0,0,0,0,Sivertsen,0.0,False,None,a,12,195,0,2,0,1,0,0.0,0.0,Sivertsen,0
3,13,3,None,None,8,14,198506,0,0,0,0,28,4,1,3,7.7,0.0,3,Zak,0.0,13,1,468,False,36,1579,,None,60,0,0,0,198506.jpg,3.8,69,0,0,Elbouzedi,1.2,False,None,a,12,195,75,785,0,318,0,0.0,12.5,Elbouzedi,2
0,0,0,100,100,6,5,61760,0,0,0,0,0,6,0,1,5.3,0.0,2,Kristoffer,0.0,11,0,484,False,0,1260,,2021-10-28T09:12:57.843296Z,60,1,0,0,61760.jpg,4.1,75,0,34,Nordfeldt,2.4,False,None,a,12,195,58,1397,0,529,0,0.0,9.7,Nordfeldt,1
0,0,0,None,None,0,0,549134,0,0,0,0,0,0,0,2,0.0,0.0,0,Rasmus,0.0,0,0,496,False,0,0,,None,40,0,0,0,549134.jpg,0.0,0,0,0,Bonde,0.0,False,None,a,12,195,0,1,0,0,0,0.0,0.0,Bonde,0
0,0,0,None,None,0,0,550342,0,0,0,0,0,0,0,3,0.0,0.0,0,Samuel,0.0,0,0,508,False,0,0,,None,45,0,0,0,550342.jpg,0.0,0,0,0,Dahl,0.0,False,None,a,12,195,0,0,0,0,0,0.0,0.0,Dahl,0
0,0,0,None,None,0,0,558950,0,0,0,0,0,0,0,4,0.0,0.0,0,Ahmad,0.0,0,0,510,False,0,0,,None,40,0,0,0,558950.jpg,0.0,0,0,0,Faqa,0.0,False,None,a,12,195,0,2,0,0,0,0.0,0.0,Faqa,0
0,0,0,100,100,0,0,558951,0,0,0,0,0,0,0,4,0.0,0.0,0,Calvin,0.0,0,0,511,False,0,0,,2021-10-29T08:21:31.128040Z,40,0,0,0,558951.jpg,0.0,0,0,0,Kabuye,0.0,False,None,a,12,195,0,2,0,0,0,0.0,0.0,Kabuye,0
0,0,0,None,None,0,0,560293,0,0,0,0,0,0,0,3,0.0,0.0,0,Amar,0.0,0,0,515,False,0,0,,None,45,0,0,0,560293.jpg,0.0,0,0,0,Ahmed,0.0,False,None,a,12,195,0,5,0,0,0,0.0,0.0,Ahmed,0
0,0,0,None,None,1,5,87899,0,0,-1,1,0,4,0,1,0.0,0.0,0,August,0.0,10,0,322,False,0,450,,None,44,0,0,0,87899.jpg,3.0,39,0,5,Strömberg,2.1,False,None,a,13,6810,15,407,0,555,0,0.0,3.4,Strömberg,0
0,0,0,100,100,0,16,524030,0,0,1,-1,0,6,1,1,4.3,0.0,0,Philip,0.0,12,0,323,False,1,537,,2021-07-29T10:55:53.658459Z,41,0,0,1,524030.jpg,3.8,53,0,19,Mårtensson,2.3,False,None,a,13,6810,23,639,0,575,0,0.0,5.6,Mårtensson,0
0,0,0,0,0,8,14,152148,0,0,0,0,0,19,0,1,0.0,0.0,4,Stojan,0.0,16,0,324,False,1,1712,Skadad. Tillbaka i spel: missar resten av säsongen,2021-11-22T11:57:25.528608Z,45,0,0,0,152148.jpg,4.5,156,0,41,Lukic,6.7,False,None,i,13,6810,91,1861,0,1838,0,0.0,20.2,Lukic,2
0,0,0,100,100,0,0,533955,0,0,-1,1,0,0,0,1,0.0,0.0,0,Viktor,0.0,0,0,325,False,0,0,,2021-05-07T08:26:09.032716Z,39,0,0,0,533955.jpg,0.0,0,0,0,Dryselius,1.7,False,None,a,13,6810,0,711,0,261,0,0.0,0.0,Dryselius,0
2,9,2,100,100,5,69,506227,0,0,-2,2,17,13,2,2,3.3,0.0,1,Anton,0.0,30,1,326,False,25,1853,,2021-09-28T07:12:58.507934Z,43,0,0,0,506227.jpg,3.2,118,0,0,Liljenbäck,5.3,False,None,a,13,6810,89,1136,0,2160,0,0.0,20.7,Liljenbäck,3
0,0,0,100,100,3,83,119283,0,0,-3,3,1,7,0,2,1.7,0.0,2,Hampus,0.0,25,0,327,False,5,1469,,2021-08-30T12:45:22.853280Z,42,0,0,0,119283.jpg,1.9,73,0,0,Zackrisson,1.1,False,None,a,13,6810,39,94,0,435,0,0.0,9.3,Zackrisson,7
0,0,0,100,100,8,154,531427,0,0,2,-2,0,22,3,2,4.7,0.0,0,Oliver,0.0,25,5,328,False,2,2045,,2021-09-24T08:37:51.198526Z,47,0,0,0,531427.jpg,4.7,87,0,0,Stanisic,3.8,False,None,a,13,6810,122,2131,0,821,0,0.0,26.0,Stanisic,4
2,1,1,0,0,3,31,506223,0,0,-2,2,11,10,1,2,0.0,0.0,0,Adama,0.0,14,0,329,False,8,851,Lämnat för Dijon,2021-09-06T12:50:24.325224Z,48,0,0,0,506223.jpg,3.5,86,0,0,Fofana,2.7,False,None,u,13,6810,45,448,0,1402,0,0.0,9.4,Fofana,2
0,0,0,None,None,0,0,506220,0,0,-2,2,0,0,0,2,0.0,0.0,0,Nils,0.0,0,0,330,False,0,0,,None,38,0,0,0,506220.jpg,0.0,0,0,0,Bertilsson,1.2,False,None,a,13,6810,0,142,0,300,0,0.0,0.0,Bertilsson,0
0,0,0,0,0,2,60,249868,0,0,-3,3,0,7,0,2,0.0,0.0,0,Jon,0.0,16,0,331,False,1,867,Skadad. Tillbaka i spel: okänt,2021-10-02T06:33:35.170871Z,47,0,0,0,249868.jpg,2.5,38,0,0,Birkfeldt,1.5,False,None,i,13,6810,32,11,0,532,0,0.0,6.8,Birkfeldt,1
0,1,1,100,100,2,57,438247,0,0,-2,2,7,7,0,2,1.3,0.0,0,Gideon,0.0,11,0,332,False,3,1119,,2021-09-24T08:38:20.971940Z,43,0,0,0,438247.jpg,1.8,81,0,0,Mensah,0.2,False,None,a,13,6810,36,30,0,66,0,0.0,8.4,Mensah,7
0,1,1,100,100,6,28,205946,0,0,-1,1,4,8,0,3,1.0,0.0,2,Robin,0.0,16,1,333,False,14,1416,,2021-09-24T08:37:51.218265Z,49,0,0,0,205946.jpg,2.1,104,0,0,Tranberg,0.3,False,None,a,13,6810,53,23,0,74,0,0.0,10.8,Tranberg,8
1,1,0,None,None,9,189,177883,0,0,1,-1,1,27,1,2,4.3,0.0,3,Joakim,0.0,38,1,334,False,8,2665,,None,46,0,0,0,177883.jpg,4.0,157,0,0,Lindner,3.6,False,None,a,13,6810,119,1866,0,862,0,0.0,25.9,Lindner,2
5,12,7,100,100,8,86,422938,0,0,3,-3,35,23,6,2,2.3,0.0,0,Jean Carlos,0.0,22,0,335,False,34,1859,,2021-11-08T12:59:19.091257Z,48,0,0,0,422938.jpg,4.9,168,0,0,de Brito,7.1,False,None,a,13,6810,113,6122,0,4071,0,0.0,23.5,Jean Carlos,6
2,0,0,0,0,2,1,524025,0,0,-1,1,5,1,0,3,0.0,0.0,0,Albin,0.0,7,1,336,False,5,317,Lämnat för Vålerenga,2021-06-30T12:51:23.009423Z,54,0,0,0,524025.jpg,3.7,21,0,0,Mörfelt,0.2,False,None,u,13,6810,22,76,0,298,0,0.0,4.1,Mörfelt,1
3,2,2,100,100,0,15,446312,0,0,0,0,6,1,2,3,4.3,0.0,3,Alexander,0.0,11,3,337,False,7,599,,2021-09-28T07:12:58.578865Z,45,0,0,0,446312.jpg,3.0,23,0,0,Johansson,0.1,False,None,a,13,6810,42,31,0,34,0,0.0,9.3,Johansson,3
0,0,0,100,100,2,47,501556,0,0,-1,1,3,7,0,3,3.0,0.0,1,Albin,0.0,19,1,338,False,7,920,,2021-09-28T07:12:58.595405Z,49,0,0,0,501556.jpg,1.6,70,0,0,Winbo,0.1,False,None,a,13,6810,38,16,0,33,0,0.0,7.8,Winbo,8
3,4,2,None,None,1,14,531428,0,0,-1,1,9,0,0,3,2.3,0.0,3,Victor,0.0,10,2,339,False,11,588,,None,44,0,0,0,531428.jpg,2.6,25,0,0,Karlsson,0.2,False,None,a,13,6810,46,49,0,47,0,0.0,10.5,Karlsson,1
0,0,0,None,None,0,0,506217,0,0,-2,2,0,0,0,3,0.0,0.0,0,Liam,0.0,0,0,340,False,0,0,,None,43,0,0,0,506217.jpg,0.0,0,0,0,Munther,0.1,False,None,a,13,6810,0,46,0,23,0,0.0,0.0,Munther,0
0,1,1,0,0,1,3,506216,0,0,-2,2,0,0,0,3,0.0,0.0,0,André,0.0,3,0,341,False,2,252,Skadad. Tillbaka i spel: okänt,2021-10-02T06:33:35.188661Z,43,0,0,0,506216.jpg,1.6,11,0,0,Boman,0.2,False,None,i,13,6810,11,128,0,106,0,0.0,2.6,Boman,0
0,0,0,0,0,0,0,524026,0,0,-2,2,0,0,0,3,0.0,0.0,0,Gustav,0.0,0,0,342,False,0,0,Utlånad till Gefle,2021-08-12T13:30:37.945368Z,43,0,0,0,524026.jpg,0.0,0,0,0,Nordh,0.2,False,None,u,13,6810,0,62,0,99,0,0.0,0.0,Nordh,0
0,2,0,100,100,8,64,441688,0,0,-2,2,4,18,0,3,2.3,0.0,0,Luke,0.0,22,0,343,False,13,1688,,2021-07-20T10:59:45.172877Z,48,0,0,0,441688.jpg,2.3,153,2,0,Le Roux,0.1,False,None,a,13,6810,59,19,0,28,0,0.0,12.3,Le Roux,6
0,1,1,100,100,0,1,506213,0,0,-1,1,1,0,0,3,0.0,0.0,0,Keanin,0.0,0,0,344,False,2,51,,2021-07-10T07:16:30.979467Z,54,0,0,0,506213.jpg,1.3,8,0,0,Ayer,0.1,False,None,a,13,6810,4,1,0,44,0,0.0,0.7,Ayer,0
6,15,10,100,100,9,27,469686,0,0,4,-4,28,7,2,3,2.0,0.0,1,Tashreeq,0.0,24,5,345,False,40,1890,,2021-09-21T08:02:48.479474Z,54,0,0,0,469686.jpg,4.4,100,0,0,Matthews,13.0,False,None,a,13,6810,118,10227,0,5534,0,0.0,21.9,Matthews,5
0,0,0,0,0,0,1,501559,0,0,-1,1,0,0,0,4,0.0,0.0,0,Rasmus,0.0,0,0,346,False,0,7,Utlånad till Tvååkers IF,2021-03-23T19:53:25.837776Z,39,0,0,0,501559.jpg,1.0,0,0,0,Cronvall,0.8,False,None,u,13,6810,1,39,0,322,0,0.0,0.3,Cronvall,0
0,0,0,100,100,0,0,445999,0,0,-2,2,0,0,0,4,0.0,0.0,0,Daniel,0.0,0,0,347,False,0,24,,2021-08-23T11:38:52.413036Z,53,0,0,0,445999.jpg,1.0,4,0,0,Krezic,0.2,False,None,a,13,6810,1,4,0,90,0,0.0,0.2,Krezic,0
2,1,1,None,None,6,11,215622,0,0,-3,3,1,0,0,4,0.0,0.0,1,Simon,0.0,12,4,348,False,5,1014,,None,52,0,0,0,215622.jpg,2.5,26,0,0,Karlsson Adjei,0.4,False,None,a,13,6810,61,347,0,330,0,0.0,11.7,Karlsson Adjei,0
0,4,3,100,100,4,18,157748,0,0,-6,6,3,1,0,4,2.0,0.0,0,Robin,0.0,24,3,349,False,18,1341,,2021-09-13T11:39:18.414152Z,49,0,0,0,157748.jpg,2.5,41,0,0,Simovic,2.3,False,None,a,13,6810,49,796,0,2916,0,0.0,10.0,Simovic,5
0,0,0,100,100,0,0,524028,0,0,-1,1,1,0,0,3,0.0,0.0,1,Montader,0.0,2,0,419,False,0,43,,2021-10-02T06:33:35.205749Z,44,0,0,0,524028.jpg,1.0,2,0,0,Madjed,0.1,False,None,a,13,6810,2,40,0,36,0,0.0,0.5,Madjed,0
0,2,1,100,100,7,76,205903,0,0,-1,1,2,16,0,3,1.7,0.0,0,Albert,0.0,19,0,423,False,11,1712,,2021-11-08T12:59:19.112477Z,54,0,0,0,205903.jpg,2.7,157,0,0,Ejupi,0.1,False,None,a,13,6810,61,33,0,57,0,0.0,11.3,Ejupi,6
1,1,1,100,100,6,26,432539,0,0,0,0,5,1,0,4,3.7,0.0,2,Ryan,0.0,20,7,430,False,9,1352,,2021-08-30T12:45:22.872551Z,50,0,0,0,432539.jpg,3.0,41,0,0,Moon,0.5,False,None,a,13,6810,75,575,0,424,0,0.0,15.0,Moon,5
0,0,0,100,100,0,0,455663,0,0,-1,1,0,0,0,2,0.0,0.0,0,Dean,0.0,1,0,431,False,0,6,,2021-08-28T06:11:10.441995Z,44,0,0,0,455663.jpg,1.0,0,0,0,Solomons,0.0,False,None,a,13,6810,1,1,0,7,0,0.0,0.2,Solomons,0
